,id,username,fulltext,140_char_text,hashtags,url,domain,retweet_count,favorite_count,language,lat,lon,user_id,user_location,user_time_zone,user_follower_count,user_favorite_count,user_tweet_count,user_description,media,year,month,day,hour,minute,cards_pred,cards_pred_score,waterloo_cards_pred,waterloo_cards_score,date,cards_binary_pred
200881,1561103136026234880,bozoid,"you know, so ok, we expel a l lot of CO2 in the atmosphere and no doubt contributed a lot to global warming, but so far still bearable.but then that volcano in Tonga exploded and months later heat waves...coincidence? I don't think so...","you know, so ok, we expel a l lot of CO2 in the atmosphere and no doubt contributed a lot to global warming, but so… https://t.co/4ud5UUTgsP",[],https://twitter.com/i/web/status/1561103136026234880,twitter.com,0,0,en,,,26436917,Brazil,None,204,18017,20240,"Ancient gamer, #VR enthusiast and resident ""analyst"", #Beethoven and #DBZ fan",,2022,8,20,21,29,0_0,0.99041444,0,0.9827075,2022-08-20,0
201099,1564123111859310592,GNGAgritech,The “Fantastic Giant Tortoise” – Believed To Be Extinct – Has Been Found Alive https://t.co/b2Y1BsCvF5 via @GNGAgritech #climate #climatechange #environment #getgreengetgrowing #gngagritech #greenstories #nature #phantasticus #tortoise,The “Fantastic Giant Tortoise” – Believed To Be Extinct – Has Been Found Alive https://t.co/b2Y1BsCvF5 via… https://t.co/k9Ep47NGkI,[],https://greenstories.co.in/giant-tortoise-believed-to-be-extinct/,greenstories.co.in,0,0,en,,,971672340093267968,India,None,862,279,12518,"Aggregating stories about climatic changes, waste management and rural issues from various platforms and share at one place for better accessibility to readers",,2022,8,29,5,29,0_0,0.99652606,0,0.9999657,2022-08-29,0
88190,1592129623005036545,IUCN,"#Climatechange and severe weather are listed as threats to over 11,000 animals, fungi and plants across every region of the world, according to the @IUCNRedList.https://t.co/96nOC7bEni #COP27 @IUCNssc @theoceanagency https://t.co/rUkpfghqEV","#Climatechange and severe weather are listed as threats to over 11,000 animals, fungi and plants across every regio… https://t.co/WkI5rBPISa","[{'text': 'Climatechange', 'indices': [0, 14]}]",https://twitter.com/i/web/status/1592129623005036545,twitter.com,14,37,en,,,23638544,"Gland, Switzerland",None,65535,2441,10941,"For over 70 years, IUCN has provided organisations with knowledge and resources needed to address environmental challenges and achieve sustainable development.",,2022,11,14,12,17,0_0,0.9997517,0,0.9999684,2022-11-14,0
182762,1598920666039947264,SvenVanZanten01,Sven’s Solar News Today:#svenvanzanten #solar #renewables #climatechange #sustainability #Environment #Energy #CleanEnergy #electricity #solarenergy #SolarPower #energietransitie #zonnepanelen #klimaat #Nederland https://t.co/gxyDo2BrV1,Sven’s Solar News Today:#svenvanzanten #solar #renewables #climatechange #sustainability #Environment #Energy… https://t.co/hHtGfj7kX4,"[{'text': 'svenvanzanten', 'indices': [26, 40]}, {'text': 'solar', 'indices': [41, 47]}, {'text': 'renewables', 'indices': [48, 59]}, {'text': 'climatechange', 'indices': [60, 74]}, {'text': 'sustainability', 'indices': [75, 90]}, {'text': 'Environment', ",https://twitter.com/i/web/status/1598920666039947264,twitter.com,0,0,sv,,,1553680586883096576,Netherlands,None,731,101,5205,"Welcome to the twitterpage of Sven van Zanten. Sharing knowledge about future proof energy solutions, fighting climate change using technologic innovation.",,2022,12,3,6,2,0_0,0.9996705,0,0.9999702,2022-12-03,0
211872,1567070421337493507,Grogak1,"@NiemaMovassat Und warum ""funktionieren"" die Kraftwerke aktuell nicht?Weil der, u.a. durch Kohle- und Gaskraftwerke verursachte Klimawandel dafür sorgt dass das Kühlwasser ausgeht.Ich Antworte im Winter, wenn unsere Gaskraftwerke versagen und wir Strom aus Frankreich importieren, nochmal hier","@NiemaMovassat Und warum ""funktionieren"" die Kraftwerke aktuell nicht?Weil der, u.a. durch Kohle- und Gaskraftwerk… https://t.co/1wAetKwE7c",[],https://twitter.com/i/web/status/1567070421337493507,twitter.com,0,2,de,,,1234793259521671169,"Kaiserslautern, Deutschland",None,6,69,21,IT Security Engineer,,2022,9,6,8,41,0_0,0.9998169,0,0.99996054,2022-09-06,0
59555,1561613060355330048,Henk_Baas,@boudewijnsteur Maar nu… https://t.co/824kkExEYX,@boudewijnsteur Maar nu… https://t.co/824kkExEYX,[],https://www.dailyrecord.co.uk/scotland-now/climate-change-could-force-loch-27762056?utm_source=linkCopy&utm_medium=social&utm_campaign=sharebar,www.dailyrecord.co.uk,1,0,nl,,,369682558,IJburg - Amsterdam,None,2689,15557,53539,"Landschap, erfgoed & leefomgeving l Historisch Geograaf UvA | Hoofd Landschap RCE | Cultural Heritage Agency | ooit IJmuiden nu IJburg | Twittert persoonlijk",,2022,8,22,7,15,0_0,0.99978405,0,0.9998702,2022-08-22,0
201658,1571173936515129344,WmRoush,"As farmers split from the GOP on climate change, they're getting billions to fight it https://t.co/aI5179PPmB","As farmers split from the GOP on climate change, they're getting billions to fight it https://t.co/aI5179PPmB",[],https://www.npr.org/2022/09/17/1121983842/farmers-climate-change-inflation-reduction-act?utm_campaign=storyshare&utm_source=twitter.com&utm_medium=social,www.npr.org,0,0,en,,,201804860,"Overland Park, KS",None,586,33783,9475,"Good business: Credit unions,  ESOPs, B-Corps, Co-ops, Renewable Energy, biofuels, mutual insurance, profit-sharing, collective bargaining, non-profits, #MMT.",,2022,9,17,16,27,0_0,0.9995677,0,0.9999694,2022-09-17,0
228622,1579486983314755585,boogerville21,"@kelly_ques Living or dead?Frank Capra, a biochemist/physicist who made a short film about the effects of carbon pollution and global warming in the 1950’s. He eventually found a place in Hollywood.","@kelly_ques Living or dead?Frank Capra, a biochemist/physicist who made a short film about the effects of carbon… https://t.co/nzCTvlkuFm",[],https://twitter.com/i/web/status/1579486983314755585,twitter.com,0,2,en,,,1360720854858878982,SoCal,None,663,47145,14011,Survivor of killer rabbit attack. Spinoza was right. #murdochfreemedia #plogger #ucla #cannabis,,2022,10,10,15,0,0_0,0.99965316,0,0.9999577,2022-10-10,0
168590,1550238290149867524,InMyOpnion636,"@virtualash I just sent this to James , climate change us happening and we need to adjust to the situation, great show https://t.co/DRXLBOJMVx","@virtualash I just sent this to James , climate change us happening and we need to adjust to the situation, great s… https://t.co/TC4lAWg2wH",[],https://twitter.com/i/web/status/1550238290149867524,twitter.com,0,0,en,,,1441752528333406214,"Coxheath, England",None,2316,25886,10905,Crazy hippie chic with big opinions #Family ❤️#Grandchildren @Conservative forever! Retired Carer #BackBorisJohnsonlove #RoyalFamily Be Kind & Happy❤️,,2022,7,21,21,56,0_0,0.99973196,0,0.9999688,2022-07-21,0
20862,1536689454580121602,ICanSee534,@buperac @mervinxavierjqh Because it is selective climate change?,@buperac @mervinxavierjqh Because it is selective climate change?,[],,,0,0,en,,,1154867381988134913,,None,1783,65535,65535,#Proud PureBlood🇸🇮,,2022,6,14,12,38,0_0,0.99965113,0,0.9998722,2022-06-14,0
114657,1594907194520215554,former_timeline,@carl_jurassic I remember in the 2000s @glennbeck was handing out satirical pamphlets at climate change events and one of them was about blocking out the Sun.,@carl_jurassic I remember in the 2000s @glennbeck was handing out satirical pamphlets at climate change events and… https://t.co/LVcBbFtUS9,[],https://twitter.com/i/web/status/1594907194520215554,twitter.com,0,2,en,,,237557034,,None,254,3705,24234,,,2022,11,22,4,14,0_0,0.9872301,0,0.9998384,2022-11-22,0
71153,1576197433020674048,MarwaKelany3,"@AZmilitary1 Months ago they call for focusing on climate change. But now they release huge amounts of greenhouse gas in several days.Years ago they force developing &amp; undeveloped countries to use more less traditional energy. But now they forget their ""principles"" all for survivals.",@AZmilitary1 Months ago they call for focusing on climate change. But now they release huge amounts of greenhouse g… https://t.co/FbJhpy4c5A,[],https://twitter.com/i/web/status/1576197433020674048,twitter.com,0,2,en,,,1473843676191379461,Wars,None,79,1122,1889,International affairs lover❤World is on the brink💥💥💥Make rational decisions❗❗❗We should fight for our appeals❗💪💪 #wearyourmask #CovidIsNotOver😷,,2022,10,1,13,8,0_0,0.9742051,1,0.9960238,2022-10-01,0
94444,1539736588846080003,fair_josie,"Jackson Thilenius’ Paintings Move People Toward a More Compassionate Vegan Lifestyle. Animal Suffering and Torture, Climate Change, and Water Depletion are Just Some of the Many Consequences of the Meat and Dairy Industry.'Parallel Lives' Belowhttps://t.co/QDGwI4YFZB https://t.co/v6HMBSlSM5","Jackson Thilenius’ Paintings Move People Toward a More Compassionate Vegan Lifestyle. Animal Suffering and Torture,… https://t.co/wT9lw9RHs9",[],https://twitter.com/i/web/status/1539736588846080003,twitter.com,0,0,en,,,1190058530805571584,"Aurora, Missouri - SW Ozarks",None,1510,33987,1929,Let's Make This a Borderless World with No Animal Testing or Factory Farming or War. We Are One.  My Motto: A Gypsy's Heart is Always Home.,,2022,6,22,22,26,0_0,0.99976015,0,0.99996716,2022-06-22,0
14098,1582637622647672832,GabrieleDormann,"@wir_Maskenball @TinoPfaff @Luisamneubauer Das geht vielen Menschen so, die wissen das wir zwei Krisen haben die wahrscheinlich in einer Katastrophe enden werden KLIMAKRISE UND BIODIVERSITÄTSKRISE. Das Schlimmste ist,wir könnten es schaffen die Katastophen noch aufzuhalten, aber nicht wenn es weiterhin Widerstand gibt.😱","@wir_Maskenball @TinoPfaff @Luisamneubauer Das geht vielen Menschen so, die wissen das wir zwei Krisen haben die wa… https://t.co/IS7hDSlT64",[],https://twitter.com/i/web/status/1582637622647672832,twitter.com,1,17,de,,,1567149488359329798,,None,580,8664,9249,"Ich liebe die Natur und Tiere Klimaschutz Biodiversitàt. Ökologische Landwirtschaft Gegen Tierquälerei  Massentierhaltung,Tierversuchen.Für Wölfe.Vegan♀️",,2022,10,19,7,39,0_0,0.9997517,0,0.9999528,2022-10-19,0
68900,1549138916749484033,cfcron_,@yerdas_outV2 uk used to rarely get heatwaves like this before climate change so they never really needed them,@yerdas_outV2 uk used to rarely get heatwaves like this before climate change so they never really needed them,[],,,0,0,en,,,1026989619697672192,,None,626,65535,7598,@chelseafc and @phoebe_bridgers,,2022,7,18,21,7,1_7,0.924663,0,0.9999496,2022-07-18,1
249097,1568949676983861248,bethanyhardy,Love this visual piece by ⁦@salvesergio⁩ - a reminder that we can all do our part. 🦋🌎 https://t.co/NOPaJZMqZH,Love this visual piece by ⁦@salvesergio⁩ - a reminder that we can all do our part. 🦋🌎 https://t.co/NOPaJZMqZH,[],https://www.washingtonpost.com/opinions/interactive/2022/climate-change-backyard-gardening-permaculture-fall/,www.washingtonpost.com,0,1,en,,,16275326,"Arlington, VA",None,2297,42585,40545,SVP health media @KetchumPR. Prior: @SurgoVentures. Adjunct prof @AU_SOC. Big fan of #vaccines and things that are evidence-based. Opinions=mine.,,2022,9,11,13,8,0_0,0.99981207,0,0.9999703,2022-09-11,0
228930,1583352174100086784,Charles38577560,"@LizKershawDJ Well said Liz - people think the world is not connected, everyone is suffering not just the UK and the main stream left woke media dont report this - we dint live in a bubble and people need to wake up to reality and stop thinking it's here! Climate change?","@LizKershawDJ Well said Liz - people think the world is not connected, everyone is suffering not just the UK and th… https://t.co/d5kLarCEgN",[],https://twitter.com/i/web/status/1583352174100086784,twitter.com,0,0,en,,,1537696265990971394,,None,171,4764,4425,,,2022,10,21,6,59,0_0,0.9983673,0,0.9999028,2022-10-21,0
140304,1587786955856744448,Fan_of_Flo,@iaincmgray breaking downit's absurd how quicklyit's like Climate ChangeWe think we know the rate of it when really it's faster than anyone is admitting to,@iaincmgray breaking downit's absurd how quicklyit's like Climate ChangeWe think we know the rate of it when re… https://t.co/ZGIThCOokR,[],https://twitter.com/i/web/status/1587786955856744448,twitter.com,0,2,en,,,3485696597,Wherever The Wind Blows🍃🍃,None,716,42352,39613,"Writer, X generation, Trollslayer, gypsyheart U.S Veteran's wifey. amateur Designer,Daughter Of Dubs, Patron of Puns. Irish Of London🇮🇪🇮🇪🇮🇪💚🏙⛲",,2022,11,2,12,41,0_0,0.99796873,0,0.99994195,2022-11-02,0
177820,1535362897399906306,PrintPopcorn,@AlixG_2 Just another ‘rare’ and NOTHING to do with the 💉 incident.It’s definitely climate change that’s causing these things 😂😂🤡🌎,@AlixG_2 Just another ‘rare’ and NOTHING to do with the 💉 incident.It’s definitely climate change that’s causing these things 😂😂🤡🌎,[],,,0,26,en,,,909863672973053953,Sidcup,None,140,1815,4314,if you don’t have the ability to think for yourself you will only ever listen…. And you will only ever be told what ‘they’ want you to hear.  🧠👈🏻 use it!!,,2022,6,10,20,46,0_0,0.99906564,0,0.99707645,2022-06-10,0
248083,1555661929900740608,jamisonfoser,"Republicans think companies that do business with state governments SHOULD be able to refuse service to Jewish and gay people, but SHOULD NOT be able to refuse to do business with big polluters that are destroying our climate. https://t.co/NwhqJO6J2h",Republicans think companies that do business with state governments SHOULD be able to refuse service to Jewish and… https://t.co/P9bp9tNmS9,[],https://twitter.com/i/web/status/1555661929900740608,twitter.com,5,8,en,,,15455314,"San Francisco, CA",None,31170,16980,65535,"Now: For hire. Before: @NextGenAmerica, @PCCC, @MMFA, @DCCC, @DNC. AIways: I don't like it when the word gift is used as a verb.",,2022,8,5,21,8,0_0,0.99938965,0,0.999909,2022-08-05,0
13819,1578782860487823367,TinTincognito,@ALinktotheMass1 @StanRockPatton @LilaGraceRose Ph EWE:  Climate Change 2021: The Physical Science Basis. https://t.co/6DProU3aHg.,@ALinktotheMass1 @StanRockPatton @LilaGraceRose Ph EWE:  Climate Change 2021: The Physical Science Basis. https://t.co/6DProU3aHg.,[],https://www.youtube.com/watch?v=e7xW1MfXjLA,www.youtube.com,0,0,en,,,16203788,"Hamilton, Ontario, Canada",None,953,12450,65535,Disproving the murderous claims of anthropogenic climate change deniers all the while not playing their game.,,2022,10,8,16,22,0_0,0.9997374,0,0.99996585,2022-10-08,0
129944,1589974727652958208,OliverFaude,"Toller Thread von @Fischblog zu Klimawandel und seinen Folgen und zu Möglichkeiten, wie man auch kurzfristig darauf reagieren kann/muss.Lesenswert.👇👏🙏 https://t.co/3HTq2EWUfd","Toller Thread von @Fischblog zu Klimawandel und seinen Folgen und zu Möglichkeiten, wie man auch kurzfristig darauf… https://t.co/YgSWb1P1T7",[],https://twitter.com/i/web/status/1589974727652958208,twitter.com,2,10,de,,,965207721543954433,,None,1563,65535,18499,"Professor in Sport Science @UniBasel @DSBGUniBaselStudying Sport, Exercise and Health#ExerciseIsMedicine #noafd #antifascistViews are my own",,2022,11,8,13,34,0_0,0.99979764,0,0.9999619,2022-11-08,0
174745,1560839277235290112,theMRC,"Pelosi: ‘We Have $60 Billion for Diversity, as We Meet the Challenge of the Climate Crisis’ in the Inflation Reduction Act  https://t.co/lRTs8amBBw","Pelosi: ‘We Have $60 Billion for Diversity, as We Meet the Challenge of the Climate Crisis’ in the Inflation Reduct… https://t.co/wMzKO7GdIE",[],https://twitter.com/i/web/status/1560839277235290112,twitter.com,16,32,en,,,20076659,DC Metro Area,None,65535,1216,65535,"America's Media Watchdog. Parent company of @NewsBusters, @CNSNews, and @MRCTV.",,2022,8,20,4,0,0_0,0.9997977,0,0.99996966,2022-08-20,0
63051,1541453475573338112,JenniferTweep,"@Brandon25390740 @Framer_71 @globalnews @CPC_HQ People want control of the direction of Cons that’s why memberships are up. O’Toole be booted &amp;the different candidates with varying views further this. Different views on hot topics: freedom convoy, climate change, pro choice/pro life. Cons are undoubtedly fractioned.",@Brandon25390740 @Framer_71 @globalnews @CPC_HQ People want control of the direction of Cons that’s why memberships… https://t.co/IZgsz9FTXj,[],https://twitter.com/i/web/status/1541453475573338112,twitter.com,0,1,en,,,261447719,,None,106,10383,1983,Supporter of a sustainable & clean environment. Admirer of nature. Adventurer. Explorer. Live with fulfillment and aim to leave the world a better place.🌎🌍🌏,,2022,6,27,16,8,0_0,0.9994381,0,0.9998233,2022-06-27,0
217383,1570339286444306432,TOIIndiaNews,"Climate change, sustainable development issues of prime importance: President Droupadi Murmu https://t.co/LenknUOWDh","Climate change, sustainable development issues of prime importance: President Droupadi Murmu https://t.co/LenknUOWDh",[],http://toi.in/XOqB5Z,toi.in,0,15,en,,,29958928,"New Delhi, India",None,65535,0,65535,Latest news from all over the country brought to by India’s No.1 digital news destination https://t.co/VSKi1mkZBr,,2022,9,15,9,10,0_0,0.9998002,0,0.9999693,2022-09-15,0
220262,1542092676325064704,cincisterling,@Samfr @ClaraJeffery Same f’n’ people:Global warming isn’t a problem and technology will save us anyway.OMG the technology will control what we use!,@Samfr @ClaraJeffery Same f’n’ people:Global warming isn’t a problem and technology will save us anyway.OMG the… https://t.co/gti7X1IPRm,[],https://twitter.com/i/web/status/1542092676325064704,twitter.com,0,0,en,,,828429127619379200,"Cincinnati, OH",None,74,8103,5048,"Husband, father of two, designer, East African plains ape, Humanist.",,2022,6,29,10,28,0_0,0.99215233,0,0.99513257,2022-06-29,0
146131,1597321540940582912,Magnum_Hermosa,COP27: FAO highlights importance of transforming agri-food systems as part of solution to climate crisis https://t.co/CutD4Hvcjj,COP27: FAO highlights importance of transforming agri-food systems as part of solution to climate crisis https://t.co/CutD4Hvcjj,[],https://deleciousfood.com/cop27-fao-highlights-importance-of-transforming-agri-food-systems-as-part-of-solution-to-climate-crisis/,deleciousfood.com,0,0,en,,,1467160330941968384,Alabama,None,182,53,65535,"Looking to eat healthier, spice up your recipes,or find the best substitute for more ingredients to accommodate special diets or allergies? @Magnum_Hermosa",,2022,11,28,20,8,0_0,0.99978507,0,0.99997145,2022-11-28,0
244616,1580836472101384192,cartoonmayr,#energie #atomenergie #atomkraft #klimakrise #strom #heizen #putin #co2 #cartoon #ironie #cartoons #johannmayr #tagescartoon #cartoondestages #humor #scherz #witzbild https://t.co/nWUArGlYdH,#energie #atomenergie #atomkraft #klimakrise #strom #heizen #putin #co2 #cartoon #ironie #cartoons #johannmayr… https://t.co/OtSHHvxJGu,"[{'text': 'energie', 'indices': [0, 8]}, {'text': 'atomenergie', 'indices': [9, 21]}, {'text': 'atomkraft', 'indices': [22, 32]}, {'text': 'klimakrise', 'indices': [33, 44]}, {'text': 'strom', 'indices': [45, 51]}, {'text': 'heizen', 'indices': [52, 59]},",https://twitter.com/i/web/status/1580836472101384192,twitter.com,0,0,und,,,1170983912526503936,München,None,364,51,1125,Cartoonist,,2022,10,14,8,22,0_0,0.9998098,0,0.99996954,2022-10-14,0
137431,1550104600178577409,wapu_org,WAPU supports youths and women groups in Kitgum with agro-inputs and seeds as livelihood to increase on house holds income level and at the same time to combat the global warming! https://t.co/myFX0ZoAvF,WAPU supports youths and women groups in Kitgum with agro-inputs and seeds as livelihood to increase on house holds… https://t.co/qbr0AtoR8T,[],https://twitter.com/i/web/status/1550104600178577409,twitter.com,0,0,en,,,1549303299664494593,"KITGUM, UGANDA",None,3,1,7,WAPU is a charity organization based in Kitgum whose primary objective is to provide holistic transformation to the young people and disadvantaged communities .,,2022,7,21,13,5,0_0,0.9997708,0,0.9999615,2022-07-21,0
217025,1565610233816199168,UniMelbMDHS,"As part of the Advancing Health 2030 Strategy, ""We have identified climate change and sustainability in healthcare as a key priority area.""","As part of the Advancing Health 2030 Strategy, ""We have identified climate change and sustainability in healthcare as a key priority area.""",[],,,0,1,en,-37.97256651425,145.053135344,624336093,"Melbourne, Australia",None,12491,15950,9236,"Latest research news and information from the Faculty of Medicine, Dentistry and Health Sciences at the University of Melbourne.",,2022,9,2,7,59,0_0,0.9998055,0,0.99996954,2022-09-02,0
229601,1591969694847729670,EdFarler,@BenSwann_ Obviously global warming,@BenSwann_ Obviously global warming,[],,,0,0,en,,,1307153909832724482,,None,10,1176,8,,,2022,11,14,1,42,0_0,0.99960923,0,0.9965904,2022-11-14,0
35689,1590962535804461056,ietrending,‘Rainnfall heat wave extreme winter Wilson’: Actor Rainn Wilson changes his name on social media to protest climate changehttps://t.co/yVy5kd7EIr,‘Rainnfall heat wave extreme winter Wilson’: Actor Rainn Wilson changes his name on social media to protest climate… https://t.co/e8j1rHxuCI,[],https://twitter.com/i/web/status/1590962535804461056,twitter.com,0,0,en,,,952815234682519553,"New Delhi, India",None,7919,0,28543,Trending conversations and social media buzz from @indianexpress,,2022,11,11,7,0,0_0,0.9996195,0,0.99996626,2022-11-11,0
160724,1582227201293832192,ArisQas,"@DohaDebates Plant Trees, Stop using paper Products Minimize Gas and meat consumption Use recycle item otherwise ignore climate change.😆😆😆","@DohaDebates Plant Trees, Stop using paper Products Minimize Gas and meat consumption Use recycle item otherwise ignore climate change.😆😆😆",[],,,0,0,en,,,1577518644606779397,Dessert,None,2,0,173,Truth will hurts but it will CURE you.,,2022,10,18,4,28,0_0,0.9996166,0,0.99995226,2022-10-18,0
4051,1584920664166879233,BILDERBERG_GP,"@Andy07172468 Well, it sure isn't about helping anybody apart from those that control it. Same with the climate crisis scam and Covid. Same agenda, different clothes.","@Andy07172468 Well, it sure isn't about helping anybody apart from those that control it. Same with the climate cri… https://t.co/qaYOULLeYZ",[],https://twitter.com/i/web/status/1584920664166879233,twitter.com,0,1,en,50.704935500000,-1.296543499999,92804452,"Isle of Wight, England",None,20678,65535,65535,"Originally Government Scientists, Motor trade director, Prison Officer CANZUK, BREXITEER. Free Speech Union. REFORM UK memberNO DM's🚫",,2022,10,25,14,51,5_2,0.99924177,1,0.9991801,2022-10-25,1
211827,1566377633138573318,TimetoflyTx,@nickybateleur @Anthony06511880 All this suffering in planned…”climate crisis” is a hoax.,@nickybateleur @Anthony06511880 All this suffering in planned…”climate crisis” is a hoax.,[],,,0,1,en,,,2928510944,"Texas, USA",None,1201,33271,25400,"ULTRA MAGA! Conservative, Huge Trump Fan, Patriot. “everything woke turns to shit” DJT - Wife, Mom, Daughter, Grandma to 2 wonderful grand babies!",,2022,9,4,10,48,5_2,0.9988669,1,0.9887337,2022-09-04,1
231814,1553056090660618240,ZWheelz,@LeaderMcConnell You’ve been denying climate change for over 100 years now. How about supporting our transition to renewables?,@LeaderMcConnell You’ve been denying climate change for over 100 years now. How about supporting our transition to renewables?,[],,,0,0,en,,,58487657,"Albany, OR",None,416,17334,4269,"ZWheelz (#EV design/fabrication), GoLite Boxer (NEV/LSV delivery van), Electrathon America (STEM education/electric car efficiency competition). #ClimateCrisis",,2022,7,29,16,33,0_0,0.9734579,0,0.9999604,2022-07-29,0
243227,1562054584142626818,human_xxoo,"SCOTUS restricted ability of EPA to fight climate crisis. The reason it gave was Congress had never granted the agency the broad authority to shift America away from burning fossil fuels. With new legislation, Congress fixed it  and blocked rightist SCOTUS donors. #BidenDelivers",SCOTUS restricted ability of EPA to fight climate crisis. The reason it gave was Congress had never granted the age… https://t.co/OOGLAjZRbI,[],https://twitter.com/i/web/status/1562054584142626818,twitter.com,2,5,en,,,16188022,,None,8390,8094,38689,"My leaders are artists. Work for the future #ClimateCrisis #RacialJustice #ProtectTheVote #BLM #FBR #IFB #RESIST. Oh yeah, and I’m a passionate @Yankees fan.",,2022,8,23,12,30,0_0,0.9986728,0,0.99994713,2022-08-23,0
102184,1570370001378344962,MalikaH06691997,Army Chief General Bajwa said that our carbon emission in the world is less than one percent. He said that the world should adopt a collective approach to deal with the problem of global warming. #WeSaluteCOASBajwa https://t.co/Q9v8xA2cjT,Army Chief General Bajwa said that our carbon emission in the world is less than one percent. He said that the worl… https://t.co/IfGSp1Xplz,[],https://twitter.com/i/web/status/1570370001378344962,twitter.com,0,0,en,,,1555186606516195328,,None,144,1519,3824,,,2022,9,15,11,12,0_0,0.9993138,0,0.9999061,2022-09-15,0
89563,1546409247965351936,KabirNalin,"“Issues such as Climate Change, Immigration, etc, all of this forms part of the Geostrategy” - Gustavo de Arístegui #GustavodeArísteguí, #GustavodeAristegui, #GustavoArísteguí, #GustavoAristeguihttps://t.co/bt3c6eq3tS https://t.co/iN8eOaM8OK","“Issues such as Climate Change, Immigration, etc, all of this forms part of the Geostrategy” - Gustavo de Arístegui… https://t.co/zsyevbZ0MY",[],https://twitter.com/i/web/status/1546409247965351936,twitter.com,0,0,en,,,1543838451371745285,India,None,1,0,17,Let's raise the toast into public dealings and interaction.,,2022,7,11,8,21,0_0,0.9998076,0,0.9999629,2022-07-11,0
77593,1590367828401537025,pitt7215,@giwps @PEspinosaC @UNFCCC @Cop27 https://t.co/Zy3dH9GYXA,@giwps @PEspinosaC @UNFCCC @Cop27 https://t.co/Zy3dH9GYXA,[],https://dailysceptic.org/2022/10/31/there-is-no-climate-emergency-hundreds-more-sign-the-world-climate-declaration-including-20-professors/,dailysceptic.org,0,0,und,,,3297087785,,None,53,5223,10186,Kto przychodzi po moją głowę ten swoją mi przynosi,,2022,11,9,15,36,0_0,0.9997824,0,0.9999593,2022-11-09,0
130410,1596762429333024769,UgoMorelli,"After COP27, all signs point to world blowing past the 1.5 degrees global warming limit – here's what we can still do about it https://t.co/KTXKPElUGN via @ConversationUS @wganapini @bettin2015","After COP27, all signs point to world blowing past the 1.5 degrees global warming limit – here's what we can still… https://t.co/tb6y2jHtV2",[],https://twitter.com/i/web/status/1596762429333024769,twitter.com,1,4,en,,,322170949,venezia,None,3132,6530,12100,"Essayst, Researcher in Psychology and Cognitive Science: creativity, liveability,work,cooperation,Professor University of Naples and Executive CUOA Unesco",,2022,11,27,7,6,0_0,0.99940073,0,0.9999667,2022-11-27,0
164213,1559551635877203970,TellurianLNG,JPMorgan CEO Jamie Dimon: 'Why can't we get it through our thick skulls?' America boosting oil and gas production is 'not against' climate change https://t.co/fAWwAvnVJu via @YahooFinance,JPMorgan CEO Jamie Dimon: 'Why can't we get it through our thick skulls?' America boosting oil and gas production i… https://t.co/tPGCvVs9dl,[],https://twitter.com/i/web/status/1559551635877203970,twitter.com,5,40,en,,,801179207204241408,"Houston, TX",None,8241,2934,1389,"Building a nat gas business = ~27.6 mtpa Driftwood LNG production, trading of cargoes & development of new global markets.  Disclaimer: https://t.co/wEaOOd0Ht9",,2022,8,16,14,44,0_0,0.99975014,0,0.9997757,2022-08-16,0
80076,1554545256359682048,queenwyntir,"The US: we got the leader of al-qaedaMe: housing crisis, wealth inequality, hunger, climate change, anti vaxxers, COVID, literal criminals in government, but yeah cool hey great shooty shooty mcprison stuff","The US: we got the leader of al-qaedaMe: housing crisis, wealth inequality, hunger, climate change, anti vaxxers,… https://t.co/azfbdE8om3",[],https://twitter.com/i/web/status/1554545256359682048,twitter.com,0,0,en,,,246970322,,None,459,1601,9504,Previously @GameRant @thegamerwebsite | Kassandra Syndrome | Seeking a chance to change the world (or at least make friends and get drunk alot),,2022,8,2,19,10,0_0,0.9997638,0,0.9999509,2022-08-02,0
93162,1589562739256598528,CatSco77,"Climate change deadlier than cancer in parts of the world, UN warns | The Independent https://t.co/kCuzjbA4Vu","Climate change deadlier than cancer in parts of the world, UN warns | The Independent https://t.co/kCuzjbA4Vu",[],https://www.independent.co.uk/climate-change/news/climate-change-dangers-death-heat-cancer-b2218467.html,www.independent.co.uk,0,0,en,,,1562059524466425858,,None,335,4324,3764,legal cannabis patient uk endometriosis PCOS menopause - FamilialAP Hypermobility anxiety pain - on prescription with @TheMCClinics 💚 carer and full time mum,,2022,11,7,10,17,0_0,0.9993054,0,0.9999709,2022-11-07,0
49309,1564022590691237893,MetalGreggNY,@AdamKoralik I have to say seeing the glaciers was incredible. And as both smart guys like ourselves definitely know climate change IS REAL…but we won’t go there. 😎The views there were just amazing. When we stopped in Skagway we took a train ride and learned…,@AdamKoralik I have to say seeing the glaciers was incredible. And as both smart guys like ourselves definitely kno… https://t.co/yz5vNQnnEr,[],https://twitter.com/i/web/status/1564022590691237893,twitter.com,0,1,en,,,253404416,"Norwalk, CT",None,1266,59037,10619,"I am an audio engineer/Sound tech/Stagehand & Mgr. Huge Hard Rock/Metal music fan, comic book fan, Star Wars, Troma & Horror Movies, avid concert goer.",,2022,8,28,22,50,0_0,0.9997004,0,0.9996679,2022-08-28,0
